"","Location","Calendar.Year","Calendar.Month","Calendar.Day","Trading.Interval","AirTemperature"
"6948","Perth",2018,5,25,2018-05-25 17:30:00,15.4666666666667
"6949","Perth",2018,5,25,2018-05-25 18:00:00,15.9333333333333
"6950","Perth",2018,5,25,2018-05-25 18:30:00,15.9866666666667
"6951","Perth",2018,5,25,2018-05-25 19:00:00,16.04
"6952","Perth",2018,5,25,2018-05-25 19:30:00,16.1866666666667
"6953","Perth",2018,5,25,2018-05-25 20:00:00,16.3333333333333
"6954","Perth",2018,5,25,2018-05-25 20:30:00,16.5952380952381
"6955","Perth",2018,5,25,2018-05-25 21:00:00,16.8571428571429
"6956","Perth",2018,5,25,2018-05-25 21:30:00,16.6285714285714
"6957","Perth",2018,5,25,2018-05-25 22:00:00,16.4
"6958","Perth",2018,5,25,2018-05-25 22:30:00,16.7
"6959","Perth",2018,5,25,2018-05-25 23:00:00,17
"6960","Perth",2018,5,25,2018-05-25 23:30:00,17.0583333333333
"6961","Perth",2018,5,26,2018-05-26,17.1166666666667
"6962","Perth",2018,5,26,2018-05-26 00:30:00,17.2797619047619
"6963","Perth",2018,5,26,2018-05-26 01:00:00,17.4428571428571
"6964","Perth",2018,5,26,2018-05-26 01:30:00,17.4714285714286
"6965","Perth",2018,5,26,2018-05-26 02:00:00,17.5
"6966","Perth",2018,5,26,2018-05-26 02:30:00,17.35625
"6967","Perth",2018,5,26,2018-05-26 03:00:00,17.2125
"6968","Perth",2018,5,26,2018-05-26 03:30:00,17.44625
"6969","Perth",2018,5,26,2018-05-26 04:00:00,17.68
"6970","Perth",2018,5,26,2018-05-26 04:30:00,17.64
"6971","Perth",2018,5,26,2018-05-26 05:00:00,17.6
"6972","Perth",2018,5,26,2018-05-26 05:30:00,17.6125
"6973","Perth",2018,5,26,2018-05-26 06:00:00,17.625
"6974","Perth",2018,5,26,2018-05-26 06:30:00,17.525
"6975","Perth",2018,5,26,2018-05-26 07:00:00,17.425
"6976","Perth",2018,5,26,2018-05-26 07:30:00,17.7125
"6977","Perth",2018,5,26,2018-05-26 08:00:00,18
"6978","Perth",2018,5,26,2018-05-26 08:30:00,17.6
"6979","Perth",2018,5,26,2018-05-26 09:00:00,17.2
"6980","Perth",2018,5,26,2018-05-26 09:30:00,17.3833333333333
"6981","Perth",2018,5,26,2018-05-26 10:00:00,17.5666666666667
"6982","Perth",2018,5,26,2018-05-26 10:30:00,17.2833333333333
"6983","Perth",2018,5,26,2018-05-26 11:00:00,17
"6984","Perth",2018,5,26,2018-05-26 11:30:00,16.2
"6985","Perth",2018,5,26,2018-05-26 12:00:00,15.4
"6986","Perth",2018,5,26,2018-05-26 12:30:00,14.15
"6987","Perth",2018,5,26,2018-05-26 13:00:00,12.9
"6988","Perth",2018,5,26,2018-05-26 13:30:00,13.45
"6989","Perth",2018,5,26,2018-05-26 14:00:00,14
"6990","Perth",2018,5,26,2018-05-26 14:30:00,14
"6991","Perth",2018,5,26,2018-05-26 15:00:00,14
"6992","Perth",2018,5,26,2018-05-26 15:30:00,14.0125
"6993","Perth",2018,5,26,2018-05-26 16:00:00,14.025
"6994","Perth",2018,5,26,2018-05-26 16:30:00,13.6791666666667
"6995","Perth",2018,5,26,2018-05-26 17:00:00,13.3333333333333
"6996","Perth",2018,5,26,2018-05-26 17:30:00,13.2166666666667
"6997","Perth",2018,5,26,2018-05-26 18:00:00,13.1
"6998","Perth",2018,5,26,2018-05-26 18:30:00,13.0166666666667
"6999","Perth",2018,5,26,2018-05-26 19:00:00,12.9333333333333
"7000","Perth",2018,5,26,2018-05-26 19:30:00,12.9666666666667
"7001","Perth",2018,5,26,2018-05-26 20:00:00,13
"7002","Perth",2018,5,26,2018-05-26 20:30:00,13.05
"7003","Perth",2018,5,26,2018-05-26 21:00:00,13.1
"7004","Perth",2018,5,26,2018-05-26 21:30:00,13.4333333333333
"7005","Perth",2018,5,26,2018-05-26 22:00:00,13.7666666666667
"7006","Perth",2018,5,26,2018-05-26 22:30:00,14.8119047619048
"7007","Perth",2018,5,26,2018-05-26 23:00:00,15.8571428571429
"7008","Perth",2018,5,26,2018-05-26 23:30:00,16.0202380952381
"7009","Perth",2018,5,27,2018-05-27,16.1833333333333
"7010","Perth",2018,5,27,2018-05-27 00:30:00,16.8666666666667
"7011","Perth",2018,5,27,2018-05-27 01:00:00,17.55
"7012","Perth",2018,5,27,2018-05-27 01:30:00,18.1083333333333
"7013","Perth",2018,5,27,2018-05-27 02:00:00,18.6666666666667
"7014","Perth",2018,5,27,2018-05-27 02:30:00,19.5833333333333
"7015","Perth",2018,5,27,2018-05-27 03:00:00,20.5
"7016","Perth",2018,5,27,2018-05-27 03:30:00,19.6333333333333
"7017","Perth",2018,5,27,2018-05-27 04:00:00,18.7666666666667
"7018","Perth",2018,5,27,2018-05-27 04:30:00,19.55
"7019","Perth",2018,5,27,2018-05-27 05:00:00,20.3333333333333
"7020","Perth",2018,5,27,2018-05-27 05:30:00,20.075
"7021","Perth",2018,5,27,2018-05-27 06:00:00,19.8166666666667
"7022","Perth",2018,5,27,2018-05-27 06:30:00,19.8458333333333
"7023","Perth",2018,5,27,2018-05-27 07:00:00,19.875
"7024","Perth",2018,5,27,2018-05-27 07:30:00,19.0375
"7025","Perth",2018,5,27,2018-05-27 08:00:00,18.2
"7026","Perth",2018,5,27,2018-05-27 08:30:00,17.5166666666667
"7027","Perth",2018,5,27,2018-05-27 09:00:00,16.8333333333333
"7028","Perth",2018,5,27,2018-05-27 09:30:00,16.5466666666667
"7029","Perth",2018,5,27,2018-05-27 10:00:00,16.26
"7030","Perth",2018,5,27,2018-05-27 10:30:00,16.38
"7031","Perth",2018,5,27,2018-05-27 11:00:00,16.5
"7032","Perth",2018,5,27,2018-05-27 11:30:00,16.5
"7033","Perth",2018,5,27,2018-05-27 12:00:00,16.5
"7034","Perth",2018,5,27,2018-05-27 12:30:00,15.65
"7035","Perth",2018,5,27,2018-05-27 13:00:00,14.8
"7036","Perth",2018,5,27,2018-05-27 13:30:00,14.9
"7037","Perth",2018,5,27,2018-05-27 14:00:00,15
"7038","Perth",2018,5,27,2018-05-27 14:30:00,14.9333333333333
"7039","Perth",2018,5,27,2018-05-27 15:00:00,14.8666666666667
"7040","Perth",2018,5,27,2018-05-27 15:30:00,14.0833333333333
"7041","Perth",2018,5,27,2018-05-27 16:00:00,13.3
"7042","Perth",2018,5,27,2018-05-27 16:30:00,13.4
"7043","Perth",2018,5,27,2018-05-27 17:00:00,13.5
"7044","Perth",2018,5,27,2018-05-27 17:30:00,12.6
"7045","Perth",2018,5,27,2018-05-27 18:00:00,11.7
"7046","Perth",2018,5,27,2018-05-27 18:30:00,10.6333333333333
"7047","Perth",2018,5,27,2018-05-27 19:00:00,9.56666666666667
"7048","Perth",2018,5,27,2018-05-27 19:30:00,8.78333333333333
"7049","Perth",2018,5,27,2018-05-27 20:00:00,8
"7050","Perth",2018,5,27,2018-05-27 20:30:00,8.03333333333333
"7051","Perth",2018,5,27,2018-05-27 21:00:00,8.06666666666667
"7052","Perth",2018,5,27,2018-05-27 21:30:00,8.45
"7053","Perth",2018,5,27,2018-05-27 22:00:00,8.83333333333333
"7054","Perth",2018,5,27,2018-05-27 22:30:00,8.91666666666667
"7055","Perth",2018,5,27,2018-05-27 23:00:00,9
"7056","Perth",2018,5,27,2018-05-27 23:30:00,9.95
"7057","Perth",2018,5,28,2018-05-28,10.9
"7058","Perth",2018,5,28,2018-05-28 00:30:00,11.15
"7059","Perth",2018,5,28,2018-05-28 01:00:00,11.4
"7060","Perth",2018,5,28,2018-05-28 01:30:00,13.2
"7061","Perth",2018,5,28,2018-05-28 02:00:00,15
"7062","Perth",2018,5,28,2018-05-28 02:30:00,15.45
"7063","Perth",2018,5,28,2018-05-28 03:00:00,15.9
"7064","Perth",2018,5,28,2018-05-28 03:30:00,16.1833333333333
"7065","Perth",2018,5,28,2018-05-28 04:00:00,16.4666666666667
"7066","Perth",2018,5,28,2018-05-28 04:30:00,16.7333333333333
"7067","Perth",2018,5,28,2018-05-28 05:00:00,17
"7068","Perth",2018,5,28,2018-05-28 05:30:00,16.4666666666667
"7069","Perth",2018,5,28,2018-05-28 06:00:00,15.9333333333333
"7070","Perth",2018,5,28,2018-05-28 06:30:00,16.25
"7071","Perth",2018,5,28,2018-05-28 07:00:00,16.5666666666667
"7072","Perth",2018,5,28,2018-05-28 07:30:00,16.2833333333333
"7073","Perth",2018,5,28,2018-05-28 08:00:00,16
"7074","Perth",2018,5,28,2018-05-28 08:30:00,15.5666666666667
"7075","Perth",2018,5,28,2018-05-28 09:00:00,15.1333333333333
"7076","Perth",2018,5,28,2018-05-28 09:30:00,14.55
"7077","Perth",2018,5,28,2018-05-28 10:00:00,13.9666666666667
"7078","Perth",2018,5,28,2018-05-28 10:30:00,13.4833333333333
"7079","Perth",2018,5,28,2018-05-28 11:00:00,13
"7080","Perth",2018,5,28,2018-05-28 11:30:00,12.7833333333333
"7081","Perth",2018,5,28,2018-05-28 12:00:00,12.5666666666667
"7082","Perth",2018,5,28,2018-05-28 12:30:00,11.8
"7083","Perth",2018,5,28,2018-05-28 13:00:00,11.0333333333333
"7084","Perth",2018,5,28,2018-05-28 13:30:00,11.0166666666667
"7085","Perth",2018,5,28,2018-05-28 14:00:00,11
"7086","Perth",2018,5,28,2018-05-28 14:30:00,11.0333333333333
"7087","Perth",2018,5,28,2018-05-28 15:00:00,11.0666666666667
"7088","Perth",2018,5,28,2018-05-28 15:30:00,11.0333333333333
"7089","Perth",2018,5,28,2018-05-28 16:00:00,11
"7090","Perth",2018,5,28,2018-05-28 16:30:00,10.75
"7091","Perth",2018,5,28,2018-05-28 17:00:00,10.5
"7092","Perth",2018,5,28,2018-05-28 17:30:00,10.0666666666667
"7093","Perth",2018,5,28,2018-05-28 18:00:00,9.63333333333333
"7094","Perth",2018,5,28,2018-05-28 18:30:00,9.1
"7095","Perth",2018,5,28,2018-05-28 19:00:00,8.56666666666667
"7096","Perth",2018,5,28,2018-05-28 19:30:00,8.53333333333333
"7097","Perth",2018,5,28,2018-05-28 20:00:00,8.5
"7098","Perth",2018,5,28,2018-05-28 20:30:00,8.55
"7099","Perth",2018,5,28,2018-05-28 21:00:00,8.6
"7100","Perth",2018,5,28,2018-05-28 21:30:00,8.76666666666667
"7101","Perth",2018,5,28,2018-05-28 22:00:00,8.93333333333333
"7102","Perth",2018,5,28,2018-05-28 22:30:00,8.96666666666667
"7103","Perth",2018,5,28,2018-05-28 23:00:00,9
"7104","Perth",2018,5,28,2018-05-28 23:30:00,9.78333333333333
"7105","Perth",2018,5,29,2018-05-29,10.5666666666667
"7106","Perth",2018,5,29,2018-05-29 00:30:00,11.8833333333333
"7107","Perth",2018,5,29,2018-05-29 01:00:00,13.2
"7108","Perth",2018,5,29,2018-05-29 01:30:00,14.6
"7109","Perth",2018,5,29,2018-05-29 02:00:00,16
"7110","Perth",2018,5,29,2018-05-29 02:30:00,16.7333333333333
"7111","Perth",2018,5,29,2018-05-29 03:00:00,17.4666666666667
"7112","Perth",2018,5,29,2018-05-29 03:30:00,18.45
"7113","Perth",2018,5,29,2018-05-29 04:00:00,19.4333333333333
"7114","Perth",2018,5,29,2018-05-29 04:30:00,19.9666666666667
"7115","Perth",2018,5,29,2018-05-29 05:00:00,20.5
"7116","Perth",2018,5,29,2018-05-29 05:30:00,20.5333333333333
"7117","Perth",2018,5,29,2018-05-29 06:00:00,20.5666666666667
"7118","Perth",2018,5,29,2018-05-29 06:30:00,20.8
"7119","Perth",2018,5,29,2018-05-29 07:00:00,21.0333333333333
"7120","Perth",2018,5,29,2018-05-29 07:30:00,21.0166666666667
"7121","Perth",2018,5,29,2018-05-29 08:00:00,21
"7122","Perth",2018,5,29,2018-05-29 08:30:00,19.5666666666667
"7123","Perth",2018,5,29,2018-05-29 09:00:00,18.1333333333333
"7124","Perth",2018,5,29,2018-05-29 09:30:00,16.7833333333333
"7125","Perth",2018,5,29,2018-05-29 10:00:00,15.4333333333333
"7126","Perth",2018,5,29,2018-05-29 10:30:00,13.9666666666667
"7127","Perth",2018,5,29,2018-05-29 11:00:00,12.5
"7128","Perth",2018,5,29,2018-05-29 11:30:00,11.7833333333333
"7129","Perth",2018,5,29,2018-05-29 12:00:00,11.0666666666667
"7130","Perth",2018,5,29,2018-05-29 12:30:00,11.2
"7131","Perth",2018,5,29,2018-05-29 13:00:00,11.3333333333333
"7132","Perth",2018,5,29,2018-05-29 13:30:00,11.4166666666667
"7133","Perth",2018,5,29,2018-05-29 14:00:00,11.5
"7134","Perth",2018,5,29,2018-05-29 14:30:00,11.25
"7135","Perth",2018,5,29,2018-05-29 15:00:00,11
"7136","Perth",2018,5,29,2018-05-29 15:30:00,11.0333333333333
"7137","Perth",2018,5,29,2018-05-29 16:00:00,11.0666666666667
"7138","Perth",2018,5,29,2018-05-29 16:30:00,11.0333333333333
"7139","Perth",2018,5,29,2018-05-29 17:00:00,11
"7140","Perth",2018,5,29,2018-05-29 17:30:00,10.95
"7141","Perth",2018,5,29,2018-05-29 18:00:00,10.9
"7142","Perth",2018,5,29,2018-05-29 18:30:00,10.4833333333333
"7143","Perth",2018,5,29,2018-05-29 19:00:00,10.0666666666667
"7144","Perth",2018,5,29,2018-05-29 19:30:00,10.0333333333333
"7145","Perth",2018,5,29,2018-05-29 20:00:00,10
"7146","Perth",2018,5,29,2018-05-29 20:30:00,9.95
"7147","Perth",2018,5,29,2018-05-29 21:00:00,9.9
"7148","Perth",2018,5,29,2018-05-29 21:30:00,10
"7149","Perth",2018,5,29,2018-05-29 22:00:00,10.1
"7150","Perth",2018,5,29,2018-05-29 22:30:00,10.05
"7151","Perth",2018,5,29,2018-05-29 23:00:00,10
"7152","Perth",2018,5,29,2018-05-29 23:30:00,10.9
"7153","Perth",2018,5,30,2018-05-30,11.8
"7154","Perth",2018,5,30,2018-05-30 00:30:00,13.2666666666667
"7155","Perth",2018,5,30,2018-05-30 01:00:00,14.7333333333333
"7156","Perth",2018,5,30,2018-05-30 01:30:00,16.3666666666667
"7157","Perth",2018,5,30,2018-05-30 02:00:00,18
"7158","Perth",2018,5,30,2018-05-30 02:30:00,18.6833333333333
"7159","Perth",2018,5,30,2018-05-30 03:00:00,19.3666666666667
"7160","Perth",2018,5,30,2018-05-30 03:30:00,19.9166666666667
"7161","Perth",2018,5,30,2018-05-30 04:00:00,20.4666666666667
"7162","Perth",2018,5,30,2018-05-30 04:30:00,21.2333333333333
"7163","Perth",2018,5,30,2018-05-30 05:00:00,22
"7164","Perth",2018,5,30,2018-05-30 05:30:00,22.45
"7165","Perth",2018,5,30,2018-05-30 06:00:00,22.9
"7166","Perth",2018,5,30,2018-05-30 06:30:00,22.3333333333333
"7167","Perth",2018,5,30,2018-05-30 07:00:00,21.7666666666667
"7168","Perth",2018,5,30,2018-05-30 07:30:00,21.1333333333333
"7169","Perth",2018,5,30,2018-05-30 08:00:00,20.5
"7170","Perth",2018,5,30,2018-05-30 08:30:00,19.3833333333333
"7171","Perth",2018,5,30,2018-05-30 09:00:00,18.2666666666667
"7172","Perth",2018,5,30,2018-05-30 09:30:00,16.6833333333333
"7173","Perth",2018,5,30,2018-05-30 10:00:00,15.1
"7174","Perth",2018,5,30,2018-05-30 10:30:00,14.8
"7175","Perth",2018,5,30,2018-05-30 11:00:00,14.5
"7176","Perth",2018,5,30,2018-05-30 11:30:00,14.7833333333333
"7177","Perth",2018,5,30,2018-05-30 12:00:00,15.0666666666667
"7178","Perth",2018,5,30,2018-05-30 12:30:00,15.0166666666667
"7179","Perth",2018,5,30,2018-05-30 13:00:00,14.9666666666667
"7180","Perth",2018,5,30,2018-05-30 13:30:00,13.7333333333333
"7181","Perth",2018,5,30,2018-05-30 14:00:00,12.5
"7182","Perth",2018,5,30,2018-05-30 14:30:00,11.4166666666667
"7183","Perth",2018,5,30,2018-05-30 15:00:00,10.3333333333333
"7184","Perth",2018,5,30,2018-05-30 15:30:00,10.6333333333333
"7185","Perth",2018,5,30,2018-05-30 16:00:00,10.9333333333333
"7186","Perth",2018,5,30,2018-05-30 16:30:00,10.9666666666667
"7187","Perth",2018,5,30,2018-05-30 17:00:00,11
"7188","Perth",2018,5,30,2018-05-30 17:30:00,10.95
"7189","Perth",2018,5,30,2018-05-30 18:00:00,10.9
"7190","Perth",2018,5,30,2018-05-30 18:30:00,10.4
"7191","Perth",2018,5,30,2018-05-30 19:00:00,9.9
"7192","Perth",2018,5,30,2018-05-30 19:30:00,9.95
"7193","Perth",2018,5,30,2018-05-30 20:00:00,10
"7194","Perth",2018,5,30,2018-05-30 20:30:00,10.0666666666667
"7195","Perth",2018,5,30,2018-05-30 21:00:00,10.1333333333333
"7196","Perth",2018,5,30,2018-05-30 21:30:00,10.2166666666667
"7197","Perth",2018,5,30,2018-05-30 22:00:00,10.3
"7198","Perth",2018,5,30,2018-05-30 22:30:00,10.65
"7199","Perth",2018,5,30,2018-05-30 23:00:00,11
"7200","Perth",2018,5,30,2018-05-30 23:30:00,11.85
"7201","Perth",2018,5,31,2018-05-31,12.7
"7202","Perth",2018,5,31,2018-05-31 00:30:00,14.7333333333333
"7203","Perth",2018,5,31,2018-05-31 01:00:00,16.7666666666667
"7204","Perth",2018,5,31,2018-05-31 01:30:00,17.2833333333333
"7205","Perth",2018,5,31,2018-05-31 02:00:00,17.8
"7206","Perth",2018,5,31,2018-05-31 02:30:00,17.3875
"7207","Perth",2018,5,31,2018-05-31 03:00:00,16.975
"7208","Perth",2018,5,31,2018-05-31 03:30:00,16.33125
"7209","Perth",2018,5,31,2018-05-31 04:00:00,15.6875
"7210","Perth",2018,5,31,2018-05-31 04:30:00,14.84375
"7211","Perth",2018,5,31,2018-05-31 05:00:00,14
"7212","Perth",2018,5,31,2018-05-31 05:30:00,14.4166666666667
"7213","Perth",2018,5,31,2018-05-31 06:00:00,14.8333333333333
"7214","Perth",2018,5,31,2018-05-31 06:30:00,15.35
"7215","Perth",2018,5,31,2018-05-31 07:00:00,15.8666666666667
"7216","Perth",2018,5,31,2018-05-31 07:30:00,15.9333333333333
"7217","Perth",2018,5,31,2018-05-31 08:00:00,16
"7218","Perth",2018,5,31,2018-05-31 08:30:00,15.5666666666667
"7219","Perth",2018,5,31,2018-05-31 09:00:00,15.1333333333333
"7220","Perth",2018,5,31,2018-05-31 09:30:00,14.8666666666667
"7221","Perth",2018,5,31,2018-05-31 10:00:00,14.6
"7222","Perth",2018,5,31,2018-05-31 10:30:00,14.05
"7223","Perth",2018,5,31,2018-05-31 11:00:00,13.5
"7224","Perth",2018,5,31,2018-05-31 11:30:00,13.4666666666667
"7225","Perth",2018,5,31,2018-05-31 12:00:00,13.4333333333333
"7226","Perth",2018,5,31,2018-05-31 12:30:00,13.6666666666667
"7227","Perth",2018,5,31,2018-05-31 13:00:00,13.9
"7228","Perth",2018,5,31,2018-05-31 13:30:00,13.95
"7229","Perth",2018,5,31,2018-05-31 14:00:00,14
"7230","Perth",2018,5,31,2018-05-31 14:30:00,13.5333333333333
"7231","Perth",2018,5,31,2018-05-31 15:00:00,13.0666666666667
"7232","Perth",2018,5,31,2018-05-31 15:30:00,12.8166666666667
"7233","Perth",2018,5,31,2018-05-31 16:00:00,12.5666666666667
"7234","Perth",2018,5,31,2018-05-31 16:30:00,12.0333333333333
"7235","Perth",2018,5,31,2018-05-31 17:00:00,11.5
"7236","Perth",2018,5,31,2018-05-31 17:30:00,11
"7237","Perth",2018,5,31,2018-05-31 18:00:00,10.5
"7238","Perth",2018,5,31,2018-05-31 18:30:00,10.2666666666667
"7239","Perth",2018,5,31,2018-05-31 19:00:00,10.0333333333333
"7240","Perth",2018,5,31,2018-05-31 19:30:00,10.0166666666667
"7241","Perth",2018,5,31,2018-05-31 20:00:00,10
"7242","Perth",2018,5,31,2018-05-31 20:30:00,9.45
"7243","Perth",2018,5,31,2018-05-31 21:00:00,8.9
"7244","Perth",2018,5,31,2018-05-31 21:30:00,9.36666666666667
"7245","Perth",2018,5,31,2018-05-31 22:00:00,9.83333333333333
"7246","Perth",2018,5,31,2018-05-31 22:30:00,9.91666666666667
"7247","Perth",2018,5,31,2018-05-31 23:00:00,10
"7248","Perth",2018,5,31,2018-05-31 23:30:00,10.6833333333333
"7249","Perth",2018,6,1,2018-06-01,11.3666666666667
"7250","Perth",2018,6,1,2018-06-01 00:30:00,12.1833333333333
"7251","Perth",2018,6,1,2018-06-01 01:00:00,13
"7252","Perth",2018,6,1,2018-06-01 01:30:00,13.75
"7253","Perth",2018,6,1,2018-06-01 02:00:00,14.5
"7254","Perth",2018,6,1,2018-06-01 02:30:00,15.2166666666667
"7255","Perth",2018,6,1,2018-06-01 03:00:00,15.9333333333333
"7256","Perth",2018,6,1,2018-06-01 03:30:00,16.4
"7257","Perth",2018,6,1,2018-06-01 04:00:00,16.8666666666667
"7258","Perth",2018,6,1,2018-06-01 04:30:00,17.1833333333333
"7259","Perth",2018,6,1,2018-06-01 05:00:00,17.5
"7260","Perth",2018,6,1,2018-06-01 05:30:00,17.7333333333333
"7261","Perth",2018,6,1,2018-06-01 06:00:00,17.9666666666667
"7262","Perth",2018,6,1,2018-06-01 06:30:00,18
"7263","Perth",2018,6,1,2018-06-01 07:00:00,18.0333333333333
"7264","Perth",2018,6,1,2018-06-01 07:30:00,18.0166666666667
"7265","Perth",2018,6,1,2018-06-01 08:00:00,18
"7266","Perth",2018,6,1,2018-06-01 08:30:00,16.7
"7267","Perth",2018,6,1,2018-06-01 09:00:00,15.4
"7268","Perth",2018,6,1,2018-06-01 09:30:00,13.95
"7269","Perth",2018,6,1,2018-06-01 10:00:00,12.5
"7270","Perth",2018,6,1,2018-06-01 10:30:00,11.5
"7271","Perth",2018,6,1,2018-06-01 11:00:00,10.5
"7272","Perth",2018,6,1,2018-06-01 11:30:00,9.76666666666667
"7273","Perth",2018,6,1,2018-06-01 12:00:00,9.03333333333333
"7274","Perth",2018,6,1,2018-06-01 12:30:00,8.55
"7275","Perth",2018,6,1,2018-06-01 13:00:00,8.06666666666667
"7276","Perth",2018,6,1,2018-06-01 13:30:00,8.03333333333333
"7277","Perth",2018,6,1,2018-06-01 14:00:00,8
"7278","Perth",2018,6,1,2018-06-01 14:30:00,8.03333333333333
"7279","Perth",2018,6,1,2018-06-01 15:00:00,8.06666666666667
"7280","Perth",2018,6,1,2018-06-01 15:30:00,7.53333333333333
"7281","Perth",2018,6,1,2018-06-01 16:00:00,7
"7282","Perth",2018,6,1,2018-06-01 16:30:00,7
"7283","Perth",2018,6,1,2018-06-01 17:00:00,7
"7284","Perth",2018,6,1,2018-06-01 17:30:00,6.75
"7285","Perth",2018,6,1,2018-06-01 18:00:00,6.5
"7286","Perth",2018,6,1,2018-06-01 18:30:00,6.2
"7287","Perth",2018,6,1,2018-06-01 19:00:00,5.9
"7288","Perth",2018,6,1,2018-06-01 19:30:00,6.45
"7289","Perth",2018,6,1,2018-06-01 20:00:00,7
"7290","Perth",2018,6,1,2018-06-01 20:30:00,7.46666666666667
"7291","Perth",2018,6,1,2018-06-01 21:00:00,7.93333333333333
"7292","Perth",2018,6,1,2018-06-01 21:30:00,8
"7293","Perth",2018,6,1,2018-06-01 22:00:00,8.06666666666667
"7294","Perth",2018,6,1,2018-06-01 22:30:00,8.28333333333333
"7295","Perth",2018,6,1,2018-06-01 23:00:00,8.5
"7296","Perth",2018,6,1,2018-06-01 23:30:00,9.15
"7297","Perth",2018,6,2,2018-06-02,9.8
"7298","Perth",2018,6,2,2018-06-02 00:30:00,11.0333333333333
"7299","Perth",2018,6,2,2018-06-02 01:00:00,12.2666666666667
"7300","Perth",2018,6,2,2018-06-02 01:30:00,13.3833333333333
"7301","Perth",2018,6,2,2018-06-02 02:00:00,14.5
"7302","Perth",2018,6,2,2018-06-02 02:30:00,15.8666666666667
"7303","Perth",2018,6,2,2018-06-02 03:00:00,17.2333333333333
"7304","Perth",2018,6,2,2018-06-02 03:30:00,17.6333333333333
"7305","Perth",2018,6,2,2018-06-02 04:00:00,18.0333333333333
"7306","Perth",2018,6,2,2018-06-02 04:30:00,18.5166666666667
"7307","Perth",2018,6,2,2018-06-02 05:00:00,19
"7308","Perth",2018,6,2,2018-06-02 05:30:00,19.2
"7309","Perth",2018,6,2,2018-06-02 06:00:00,19.4
"7310","Perth",2018,6,2,2018-06-02 06:30:00,19.5
"7311","Perth",2018,6,2,2018-06-02 07:00:00,19.6
"7312","Perth",2018,6,2,2018-06-02 07:30:00,19.3
"7313","Perth",2018,6,2,2018-06-02 08:00:00,19
"7314","Perth",2018,6,2,2018-06-02 08:30:00,17.7
"7315","Perth",2018,6,2,2018-06-02 09:00:00,16.4
"7316","Perth",2018,6,2,2018-06-02 09:30:00,15
"7317","Perth",2018,6,2,2018-06-02 10:00:00,13.6
"7318","Perth",2018,6,2,2018-06-02 10:30:00,12.05
"7319","Perth",2018,6,2,2018-06-02 11:00:00,10.5
"7320","Perth",2018,6,2,2018-06-02 11:30:00,10.5333333333333
"7321","Perth",2018,6,2,2018-06-02 12:00:00,10.5666666666667
"7322","Perth",2018,6,2,2018-06-02 12:30:00,10.0333333333333
"7323","Perth",2018,6,2,2018-06-02 13:00:00,9.5
"7324","Perth",2018,6,2,2018-06-02 13:30:00,8.5
"7325","Perth",2018,6,2,2018-06-02 14:00:00,7.5
"7326","Perth",2018,6,2,2018-06-02 14:30:00,7.2
"7327","Perth",2018,6,2,2018-06-02 15:00:00,6.9
"7328","Perth",2018,6,2,2018-06-02 15:30:00,7.23333333333333
"7329","Perth",2018,6,2,2018-06-02 16:00:00,7.56666666666667
"7330","Perth",2018,6,2,2018-06-02 16:30:00,7.78333333333333
"7331","Perth",2018,6,2,2018-06-02 17:00:00,8
"7332","Perth",2018,6,2,2018-06-02 17:30:00,9.23333333333333
"7333","Perth",2018,6,2,2018-06-02 18:00:00,10.4666666666667
"7334","Perth",2018,6,2,2018-06-02 18:30:00,10.5
"7335","Perth",2018,6,2,2018-06-02 19:00:00,10.5333333333333
"7336","Perth",2018,6,2,2018-06-02 19:30:00,10.5166666666667
"7337","Perth",2018,6,2,2018-06-02 20:00:00,10.5
"7338","Perth",2018,6,2,2018-06-02 20:30:00,10.0666666666667
"7339","Perth",2018,6,2,2018-06-02 21:00:00,9.63333333333333
"7340","Perth",2018,6,2,2018-06-02 21:30:00,8.83333333333333
"7341","Perth",2018,6,2,2018-06-02 22:00:00,8.03333333333333
"7342","Perth",2018,6,2,2018-06-02 22:30:00,8.76666666666667
"7343","Perth",2018,6,2,2018-06-02 23:00:00,9.5
"7344","Perth",2018,6,2,2018-06-02 23:30:00,10.4333333333333
"7345","Perth",2018,6,3,2018-06-03,11.3666666666667
"7346","Perth",2018,6,3,2018-06-03 00:30:00,12.7833333333333
"7347","Perth",2018,6,3,2018-06-03 01:00:00,14.2
"7348","Perth",2018,6,3,2018-06-03 01:30:00,15.35
"7349","Perth",2018,6,3,2018-06-03 02:00:00,16.5
"7350","Perth",2018,6,3,2018-06-03 02:30:00,17.55
"7351","Perth",2018,6,3,2018-06-03 03:00:00,18.6
"7352","Perth",2018,6,3,2018-06-03 03:30:00,19.35
"7353","Perth",2018,6,3,2018-06-03 04:00:00,20.1
"7354","Perth",2018,6,3,2018-06-03 04:30:00,20.8
"7355","Perth",2018,6,3,2018-06-03 05:00:00,21.5
"7356","Perth",2018,6,3,2018-06-03 05:30:00,21.7
"7357","Perth",2018,6,3,2018-06-03 06:00:00,21.9
"7358","Perth",2018,6,3,2018-06-03 06:30:00,21.9
"7359","Perth",2018,6,3,2018-06-03 07:00:00,21.9
"7360","Perth",2018,6,3,2018-06-03 07:30:00,21.7
"7361","Perth",2018,6,3,2018-06-03 08:00:00,21.5
"7362","Perth",2018,6,3,2018-06-03 08:30:00,20.4333333333333
