"","Year","Operational.Demand..MW.","Index"
"44401",2020,1858.43,9361
"44402",2020,1858.38,9362
"44403",2020,1858.334,9363
"44404",2020,1858.306,9364
"44405",2020,1858.296,9365
"44406",2020,1858.262,9366
"44407",2020,1858.248,9367
"44408",2020,1858.17,9368
"44409",2020,1858.078,9369
"44410",2020,1858.03,9370
"44411",2020,1857.994,9371
"44412",2020,1857.986,9372
"44413",2020,1857.982,9373
"44414",2020,1857.962,9374
"44415",2020,1857.838,9375
"44416",2020,1857.738,9376
"44417",2020,1857.698,9377
"44418",2020,1857.676,9378
"44419",2020,1857.576,9379
"44420",2020,1857.448,9380
"44421",2020,1857.438,9381
"44422",2020,1857.354,9382
"44423",2020,1857.332,9383
"44424",2020,1857.278,9384
"44425",2020,1857.27,9385
"44426",2020,1857.254,9386
"44427",2020,1857.054,9387
"44428",2020,1857.048,9388
"44429",2020,1857.042,9389
"44430",2020,1857.04,9390
"44431",2020,1856.956,9391
"44432",2020,1856.924,9392
"44433",2020,1856.914,9393
"44434",2020,1856.904,9394
"44435",2020,1856.8,9395
"44436",2020,1856.728,9396
"44437",2020,1856.71,9397
"44438",2020,1856.634,9398
"44439",2020,1856.622,9399
"44440",2020,1856.598,9400
"44441",2020,1856.46,9401
"44442",2020,1856.46,9402
"44443",2020,1856.448,9403
"44444",2020,1856.34,9404
"44445",2020,1856.274,9405
"44446",2020,1856.262,9406
"44447",2020,1856.112,9407
"44448",2020,1856.086,9408
"44449",2020,1856.04,9409
"44450",2020,1855.998,9410
"44451",2020,1855.918,9411
"44452",2020,1855.826,9412
"44453",2020,1855.782,9413
"44454",2020,1855.67,9414
"44455",2020,1855.598,9415
"44456",2020,1855.538,9416
"44457",2020,1855.518,9417
"44458",2020,1855.484,9418
"44459",2020,1855.442,9419
"44460",2020,1855.428,9420
"44461",2020,1855.428,9421
"44462",2020,1855.346,9422
"44463",2020,1855.3,9423
"44464",2020,1855.262,9424
"44465",2020,1855.242,9425
"44466",2020,1855.158,9426
"44467",2020,1855.152,9427
"44468",2020,1855.096,9428
"44469",2020,1854.936,9429
"44470",2020,1854.91,9430
"44471",2020,1854.904,9431
"44472",2020,1854.838,9432
"44473",2020,1854.814,9433
"44474",2020,1854.81,9434
"44475",2020,1854.712,9435
"44476",2020,1854.512,9436
"44477",2020,1854.446,9437
"44478",2020,1854.446,9438
"44479",2020,1854.424,9439
"44480",2020,1854.352,9440
"44481",2020,1854.31,9441
"44482",2020,1854.306,9442
"44483",2020,1854.306,9443
"44484",2020,1854.268,9444
"44485",2020,1854.268,9445
"44486",2020,1854.256,9446
"44487",2020,1854.25,9447
"44488",2020,1854.206,9448
"44489",2020,1854.172,9449
"44490",2020,1854.164,9450
"44491",2020,1854.144,9451
"44492",2020,1854.048,9452
"44493",2020,1853.962,9453
"44494",2020,1853.922,9454
"44495",2020,1853.87,9455
"44496",2020,1853.852,9456
"44497",2020,1853.792,9457
"44498",2020,1853.728,9458
"44499",2020,1853.544,9459
"44500",2020,1853.496,9460
"44501",2020,1853.394,9461
"44502",2020,1853.228,9462
"44503",2020,1853.218,9463
"44504",2020,1853.21,9464
"44505",2020,1853.192,9465
"44506",2020,1853.184,9466
"44507",2020,1853.034,9467
"44508",2020,1853.02,9468
"44509",2020,1852.996,9469
"44510",2020,1852.962,9470
"44511",2020,1852.95,9471
"44512",2020,1852.922,9472
"44513",2020,1852.92,9473
"44514",2020,1852.9,9474
"44515",2020,1852.8,9475
"44516",2020,1852.784,9476
"44517",2020,1852.766,9477
"44518",2020,1852.74,9478
"44519",2020,1852.716,9479
"44520",2020,1852.694,9480
"44521",2020,1852.658,9481
"44522",2020,1852.584,9482
"44523",2020,1852.532,9483
"44524",2020,1852.478,9484
"44525",2020,1852.476,9485
"44526",2020,1852.386,9486
"44527",2020,1852.292,9487
"44528",2020,1852.284,9488
"44529",2020,1852.23,9489
"44530",2020,1852.17,9490
"44531",2020,1852.092,9491
"44532",2020,1852.08,9492
"44533",2020,1851.962,9493
"44534",2020,1851.922,9494
"44535",2020,1851.908,9495
"44536",2020,1851.9,9496
"44537",2020,1851.844,9497
"44538",2020,1851.762,9498
"44539",2020,1851.758,9499
"44540",2020,1851.732,9500
"44541",2020,1851.73,9501
"44542",2020,1851.728,9502
"44543",2020,1851.53,9503
"44544",2020,1851.5,9504
"44545",2020,1851.398,9505
"44546",2020,1851.174,9506
"44547",2020,1851.114,9507
"44548",2020,1851.108,9508
"44549",2020,1851.066,9509
"44550",2020,1851.034,9510
"44551",2020,1850.954,9511
"44552",2020,1850.952,9512
"44553",2020,1850.934,9513
"44554",2020,1850.894,9514
"44555",2020,1850.846,9515
"44556",2020,1850.844,9516
"44557",2020,1850.8,9517
"44558",2020,1850.792,9518
"44559",2020,1850.772,9519
"44560",2020,1850.754,9520
"44561",2020,1850.754,9521
"44562",2020,1850.748,9522
"44563",2020,1850.72,9523
"44564",2020,1850.72,9524
"44565",2020,1850.716,9525
"44566",2020,1850.68,9526
"44567",2020,1850.582,9527
"44568",2020,1850.556,9528
"44569",2020,1850.462,9529
"44570",2020,1850.448,9530
"44571",2020,1850.434,9531
"44572",2020,1850.418,9532
"44573",2020,1850.358,9533
"44574",2020,1850.318,9534
"44575",2020,1850.104,9535
"44576",2020,1850.07,9536
"44577",2020,1850.05,9537
"44578",2020,1850.016,9538
"44579",2020,1849.936,9539
"44580",2020,1849.916,9540
"44581",2020,1849.91,9541
"44582",2020,1849.898,9542
"44583",2020,1849.874,9543
"44584",2020,1849.842,9544
"44585",2020,1849.79,9545
"44586",2020,1849.776,9546
"44587",2020,1849.768,9547
"44588",2020,1849.656,9548
"44589",2020,1849.64,9549
"44590",2020,1849.622,9550
"44591",2020,1849.494,9551
"44592",2020,1849.48,9552
"44593",2020,1849.388,9553
"44594",2020,1849.338,9554
"44595",2020,1849.322,9555
"44596",2020,1849.214,9556
"44597",2020,1849.194,9557
"44598",2020,1849.18,9558
"44599",2020,1849.136,9559
"44600",2020,1849.128,9560
"44601",2020,1849.124,9561
"44602",2020,1849.036,9562
"44603",2020,1849.006,9563
"44604",2020,1849.006,9564
"44605",2020,1848.952,9565
"44606",2020,1848.94,9566
"44607",2020,1848.916,9567
"44608",2020,1848.862,9568
"44609",2020,1848.824,9569
"44610",2020,1848.732,9570
"44611",2020,1848.706,9571
"44612",2020,1848.632,9572
"44613",2020,1848.616,9573
"44614",2020,1848.52,9574
"44615",2020,1848.444,9575
"44616",2020,1848.436,9576
"44617",2020,1848.366,9577
"44618",2020,1848.296,9578
"44619",2020,1848.252,9579
"44620",2020,1848.226,9580
"44621",2020,1848.058,9581
"44622",2020,1847.996,9582
"44623",2020,1847.99,9583
"44624",2020,1847.878,9584
"44625",2020,1847.868,9585
"44626",2020,1847.83,9586
"44627",2020,1847.806,9587
"44628",2020,1847.744,9588
"44629",2020,1847.74,9589
"44630",2020,1847.726,9590
"44631",2020,1847.722,9591
"44632",2020,1847.656,9592
"44633",2020,1847.632,9593
"44634",2020,1847.632,9594
"44635",2020,1847.528,9595
"44636",2020,1847.456,9596
"44637",2020,1847.41,9597
"44638",2020,1847.41,9598
"44639",2020,1847.394,9599
"44640",2020,1847.236,9600
"44641",2020,1847.172,9601
"44642",2020,1847.162,9602
"44643",2020,1847.03,9603
"44644",2020,1847.024,9604
"44645",2020,1847.006,9605
"44646",2020,1846.98,9606
"44647",2020,1846.922,9607
"44648",2020,1846.912,9608
"44649",2020,1846.826,9609
"44650",2020,1846.8,9610
"44651",2020,1846.76,9611
"44652",2020,1846.752,9612
"44653",2020,1846.64,9613
"44654",2020,1846.446,9614
"44655",2020,1846.392,9615
"44656",2020,1846.25,9616
"44657",2020,1846.212,9617
"44658",2020,1846.084,9618
"44659",2020,1846.02,9619
"44660",2020,1845.972,9620
"44661",2020,1845.92,9621
"44662",2020,1845.764,9622
"44663",2020,1845.744,9623
"44664",2020,1845.738,9624
"44665",2020,1845.698,9625
"44666",2020,1845.424,9626
"44667",2020,1845.336,9627
"44668",2020,1845.288,9628
"44669",2020,1845.266,9629
"44670",2020,1845.256,9630
"44671",2020,1845.248,9631
"44672",2020,1845.214,9632
"44673",2020,1845.21,9633
"44674",2020,1845.21,9634
"44675",2020,1845.192,9635
"44676",2020,1845.168,9636
"44677",2020,1845.12,9637
"44678",2020,1845.078,9638
"44679",2020,1844.996,9639
"44680",2020,1844.974,9640
"44681",2020,1844.972,9641
"44682",2020,1844.956,9642
"44683",2020,1844.944,9643
"44684",2020,1844.892,9644
"44685",2020,1844.872,9645
"44686",2020,1844.84,9646
"44687",2020,1844.794,9647
"44688",2020,1844.78,9648
"44689",2020,1844.634,9649
"44690",2020,1844.612,9650
"44691",2020,1844.606,9651
"44692",2020,1844.592,9652
"44693",2020,1844.56,9653
"44694",2020,1844.552,9654
"44695",2020,1844.552,9655
"44696",2020,1844.502,9656
"44697",2020,1844.478,9657
"44698",2020,1844.424,9658
"44699",2020,1844.416,9659
"44700",2020,1844.376,9660
"44701",2020,1844.316,9661
"44702",2020,1844.282,9662
"44703",2020,1844.244,9663
"44704",2020,1844.202,9664
"44705",2020,1844.114,9665
"44706",2020,1844.082,9666
"44707",2020,1844.07,9667
"44708",2020,1843.904,9668
"44709",2020,1843.884,9669
"44710",2020,1843.828,9670
"44711",2020,1843.812,9671
"44712",2020,1843.81,9672
"44713",2020,1843.796,9673
"44714",2020,1843.748,9674
"44715",2020,1843.704,9675
"44716",2020,1843.69,9676
"44717",2020,1843.666,9677
"44718",2020,1843.664,9678
"44719",2020,1843.564,9679
"44720",2020,1843.452,9680
"44721",2020,1843.39,9681
"44722",2020,1843.364,9682
"44723",2020,1843.304,9683
"44724",2020,1843.3,9684
"44725",2020,1843.274,9685
"44726",2020,1843.202,9686
"44727",2020,1843.18,9687
"44728",2020,1843.102,9688
"44729",2020,1843.098,9689
"44730",2020,1842.97,9690
"44731",2020,1842.83,9691
"44732",2020,1842.816,9692
"44733",2020,1842.804,9693
"44734",2020,1842.78,9694
"44735",2020,1842.776,9695
"44736",2020,1842.74,9696
"44737",2020,1842.706,9697
"44738",2020,1842.63,9698
"44739",2020,1842.56,9699
"44740",2020,1842.536,9700
"44741",2020,1842.532,9701
"44742",2020,1842.528,9702
"44743",2020,1842.26,9703
"44744",2020,1842.114,9704
"44745",2020,1842.058,9705
"44746",2020,1841.974,9706
"44747",2020,1841.96,9707
"44748",2020,1841.958,9708
"44749",2020,1841.91,9709
"44750",2020,1841.778,9710
"44751",2020,1841.62,9711
"44752",2020,1841.496,9712
"44753",2020,1841.466,9713
"44754",2020,1841.438,9714
"44755",2020,1841.402,9715
"44756",2020,1841.38,9716
"44757",2020,1841.282,9717
"44758",2020,1841.25,9718
"44759",2020,1841.184,9719
"44760",2020,1841.09,9720
"44761",2020,1841.09,9721
"44762",2020,1841.058,9722
"44763",2020,1841.052,9723
"44764",2020,1840.958,9724
"44765",2020,1840.872,9725
"44766",2020,1840.84,9726
"44767",2020,1840.778,9727
"44768",2020,1840.716,9728
"44769",2020,1840.702,9729
"44770",2020,1840.656,9730
"44771",2020,1840.61,9731
"44772",2020,1840.592,9732
"44773",2020,1840.576,9733
"44774",2020,1840.552,9734
"44775",2020,1840.536,9735
"44776",2020,1840.4,9736
"44777",2020,1840.362,9737
"44778",2020,1840.314,9738
"44779",2020,1840.31,9739
"44780",2020,1840.178,9740
"44781",2020,1840.17,9741
"44782",2020,1840.168,9742
"44783",2020,1840.15,9743
"44784",2020,1840.126,9744
"44785",2020,1840.116,9745
"44786",2020,1839.97,9746
"44787",2020,1839.966,9747
"44788",2020,1839.894,9748
"44789",2020,1839.876,9749
"44790",2020,1839.826,9750
"44791",2020,1839.658,9751
"44792",2020,1839.636,9752
"44793",2020,1839.628,9753
"44794",2020,1839.61,9754
"44795",2020,1839.596,9755
"44796",2020,1839.566,9756
"44797",2020,1839.562,9757
"44798",2020,1839.484,9758
"44799",2020,1839.334,9759
"44800",2020,1839.334,9760
"44801",2020,1839.3,9761
"44802",2020,1839.218,9762
"44803",2020,1839.206,9763
"44804",2020,1839.164,9764
"44805",2020,1839.156,9765
"44806",2020,1839.142,9766
"44807",2020,1839.132,9767
"44808",2020,1839.104,9768
"44809",2020,1838.994,9769
"44810",2020,1838.978,9770
"44811",2020,1838.946,9771
"44812",2020,1838.93,9772
"44813",2020,1838.872,9773
"44814",2020,1838.872,9774
"44815",2020,1838.816,9775
"44816",2020,1838.792,9776
"44817",2020,1838.78,9777
"44818",2020,1838.75,9778
"44819",2020,1838.578,9779
"44820",2020,1838.57,9780
"44821",2020,1838.554,9781
"44822",2020,1838.4,9782
"44823",2020,1838.346,9783
"44824",2020,1838.344,9784
"44825",2020,1838.288,9785
"44826",2020,1838.274,9786
"44827",2020,1838.26,9787
"44828",2020,1838.23,9788
"44829",2020,1838.228,9789
"44830",2020,1838.186,9790
"44831",2020,1838.144,9791
"44832",2020,1838.094,9792
"44833",2020,1837.992,9793
"44834",2020,1837.99,9794
"44835",2020,1837.98,9795
"44836",2020,1837.932,9796
"44837",2020,1837.914,9797
"44838",2020,1837.736,9798
"44839",2020,1837.716,9799
"44840",2020,1837.708,9800
"44841",2020,1837.566,9801
"44842",2020,1837.544,9802
"44843",2020,1837.532,9803
"44844",2020,1837.466,9804
"44845",2020,1837.408,9805
"44846",2020,1837.394,9806
"44847",2020,1837.33,9807
"44848",2020,1837.24,9808
"44849",2020,1837.18,9809
"44850",2020,1837.14,9810
"44851",2020,1837.114,9811
"44852",2020,1837.092,9812
"44853",2020,1837.084,9813
"44854",2020,1836.992,9814
"44855",2020,1836.92,9815
"44856",2020,1836.912,9816
"44857",2020,1836.896,9817
"44858",2020,1836.888,9818
"44859",2020,1836.604,9819
"44860",2020,1836.576,9820
"44861",2020,1836.53,9821
"44862",2020,1836.322,9822
"44863",2020,1836.304,9823
"44864",2020,1836.226,9824
"44865",2020,1836.2,9825
"44866",2020,1836.18,9826
"44867",2020,1836.176,9827
"44868",2020,1836.096,9828
"44869",2020,1836.056,9829
"44870",2020,1835.966,9830
"44871",2020,1835.95,9831
"44872",2020,1835.844,9832
"44873",2020,1835.776,9833
"44874",2020,1835.76,9834
"44875",2020,1835.688,9835
"44876",2020,1835.634,9836
"44877",2020,1835.618,9837
"44878",2020,1835.616,9838
"44879",2020,1835.612,9839
"44880",2020,1835.556,9840
"44881",2020,1835.452,9841
"44882",2020,1835.448,9842
"44883",2020,1835.434,9843
"44884",2020,1835.428,9844
"44885",2020,1835.422,9845
"44886",2020,1835.422,9846
"44887",2020,1835.232,9847
"44888",2020,1835.202,9848
"44889",2020,1835.184,9849
"44890",2020,1835.172,9850
"44891",2020,1835.168,9851
"44892",2020,1835.03,9852
"44893",2020,1834.994,9853
"44894",2020,1834.938,9854
"44895",2020,1834.828,9855
"44896",2020,1834.76,9856
"44897",2020,1834.716,9857
"44898",2020,1834.696,9858
"44899",2020,1834.546,9859
"44900",2020,1834.452,9860
"44901",2020,1834.42,9861
"44902",2020,1834.354,9862
"44903",2020,1834.338,9863
"44904",2020,1834.304,9864
"44905",2020,1834.228,9865
"44906",2020,1834.172,9866
"44907",2020,1834.15,9867
"44908",2020,1834.148,9868
"44909",2020,1834.128,9869
"44910",2020,1834.114,9870
"44911",2020,1834.086,9871
"44912",2020,1834.028,9872
"44913",2020,1834.026,9873
"44914",2020,1834.014,9874
"44915",2020,1834.002,9875
"44916",2020,1833.89,9876
"44917",2020,1833.858,9877
"44918",2020,1833.846,9878
"44919",2020,1833.842,9879
"44920",2020,1833.812,9880
"44921",2020,1833.776,9881
"44922",2020,1833.764,9882
"44923",2020,1833.638,9883
"44924",2020,1833.6,9884
"44925",2020,1833.568,9885
"44926",2020,1833.552,9886
"44927",2020,1833.534,9887
"44928",2020,1833.516,9888
"44929",2020,1833.418,9889
"44930",2020,1833.314,9890
"44931",2020,1833.29,9891
"44932",2020,1833.198,9892
"44933",2020,1833.188,9893
"44934",2020,1833.014,9894
"44935",2020,1832.952,9895
"44936",2020,1832.924,9896
"44937",2020,1832.89,9897
"44938",2020,1832.802,9898
"44939",2020,1832.764,9899
"44940",2020,1832.7,9900
"44941",2020,1832.5,9901
"44942",2020,1832.376,9902
"44943",2020,1832.314,9903
"44944",2020,1832.25,9904
"44945",2020,1832.218,9905
"44946",2020,1832.168,9906
"44947",2020,1832.162,9907
"44948",2020,1832.144,9908
"44949",2020,1832.084,9909
"44950",2020,1832.082,9910
"44951",2020,1832.046,9911
"44952",2020,1832,9912
"44953",2020,1831.992,9913
"44954",2020,1831.954,9914
"44955",2020,1831.936,9915
"44956",2020,1831.926,9916
"44957",2020,1831.816,9917
"44958",2020,1831.81,9918
"44959",2020,1831.786,9919
"44960",2020,1831.648,9920
"44961",2020,1831.608,9921
"44962",2020,1831.598,9922
"44963",2020,1831.582,9923
"44964",2020,1831.478,9924
"44965",2020,1831.468,9925
"44966",2020,1831.45,9926
"44967",2020,1831.424,9927
"44968",2020,1831.39,9928
"44969",2020,1831.342,9929
"44970",2020,1831.314,9930
"44971",2020,1831.128,9931
"44972",2020,1831.08,9932
"44973",2020,1831.07,9933
"44974",2020,1831.038,9934
"44975",2020,1830.976,9935
"44976",2020,1830.892,9936
"44977",2020,1830.796,9937
"44978",2020,1830.732,9938
"44979",2020,1830.69,9939
"44980",2020,1830.634,9940
"44981",2020,1830.392,9941
"44982",2020,1830.392,9942
"44983",2020,1830.368,9943
"44984",2020,1830.366,9944
"44985",2020,1830.334,9945
"44986",2020,1830.324,9946
"44987",2020,1830.242,9947
"44988",2020,1830.18,9948
"44989",2020,1830.152,9949
"44990",2020,1830.114,9950
"44991",2020,1830.11,9951
"44992",2020,1830.098,9952
"44993",2020,1829.996,9953
"44994",2020,1829.83,9954
"44995",2020,1829.792,9955
"44996",2020,1829.768,9956
"44997",2020,1829.756,9957
"44998",2020,1829.728,9958
"44999",2020,1829.706,9959
"45000",2020,1829.634,9960
"45001",2020,1829.584,9961
"45002",2020,1829.472,9962
"45003",2020,1829.464,9963
"45004",2020,1829.446,9964
"45005",2020,1829.436,9965
"45006",2020,1829.388,9966
"45007",2020,1829.386,9967
"45008",2020,1829.352,9968
"45009",2020,1829.348,9969
"45010",2020,1829.298,9970
"45011",2020,1829.188,9971
"45012",2020,1829.158,9972
"45013",2020,1829.148,9973
"45014",2020,1829.146,9974
"45015",2020,1829.076,9975
"45016",2020,1828.912,9976
"45017",2020,1828.906,9977
"45018",2020,1828.796,9978
"45019",2020,1828.79,9979
"45020",2020,1828.758,9980
"45021",2020,1828.684,9981
"45022",2020,1828.656,9982
"45023",2020,1828.466,9983
"45024",2020,1828.456,9984
"45025",2020,1828.408,9985
"45026",2020,1828.398,9986
"45027",2020,1828.348,9987
"45028",2020,1828.342,9988
"45029",2020,1828.278,9989
"45030",2020,1828.22,9990
"45031",2020,1828.178,9991
"45032",2020,1828.164,9992
"45033",2020,1828.158,9993
"45034",2020,1828.02,9994
"45035",2020,1828.014,9995
"45036",2020,1827.928,9996
"45037",2020,1827.908,9997
"45038",2020,1827.904,9998
"45039",2020,1827.848,9999
"45040",2020,1827.824,10000
"45041",2020,1827.784,10001
"45042",2020,1827.772,10002
"45043",2020,1827.678,10003
"45044",2020,1827.678,10004
"45045",2020,1827.66,10005
"45046",2020,1827.644,10006
"45047",2020,1827.63,10007
"45048",2020,1827.62,10008
"45049",2020,1827.602,10009
"45050",2020,1827.376,10010
"45051",2020,1827.374,10011
"45052",2020,1827.266,10012
"45053",2020,1827.186,10013
"45054",2020,1827.136,10014
"45055",2020,1827.122,10015
"45056",2020,1827.078,10016
"45057",2020,1827.066,10017
"45058",2020,1827.016,10018
"45059",2020,1826.98,10019
"45060",2020,1826.962,10020
"45061",2020,1826.93,10021
"45062",2020,1826.872,10022
"45063",2020,1826.87,10023
"45064",2020,1826.834,10024
"45065",2020,1826.754,10025
"45066",2020,1826.734,10026
"45067",2020,1826.71,10027
"45068",2020,1826.686,10028
"45069",2020,1826.622,10029
"45070",2020,1826.594,10030
"45071",2020,1826.582,10031
"45072",2020,1826.38,10032
"45073",2020,1826.278,10033
"45074",2020,1826.25,10034
"45075",2020,1826.186,10035
"45076",2020,1826.158,10036
"45077",2020,1826.058,10037
"45078",2020,1826.05,10038
"45079",2020,1826.026,10039
"45080",2020,1825.938,10040
"45081",2020,1825.71,10041
"45082",2020,1825.69,10042
"45083",2020,1825.678,10043
"45084",2020,1825.642,10044
"45085",2020,1825.614,10045
"45086",2020,1825.576,10046
"45087",2020,1825.56,10047
"45088",2020,1825.442,10048
"45089",2020,1825.44,10049
"45090",2020,1825.422,10050
"45091",2020,1825.304,10051
"45092",2020,1825.27,10052
"45093",2020,1825.142,10053
"45094",2020,1825.112,10054
"45095",2020,1825.096,10055
"45096",2020,1825.06,10056
"45097",2020,1825.028,10057
"45098",2020,1825.014,10058
"45099",2020,1824.986,10059
"45100",2020,1824.946,10060
"45101",2020,1824.942,10061
"45102",2020,1824.932,10062
"45103",2020,1824.76,10063
"45104",2020,1824.732,10064
"45105",2020,1824.722,10065
"45106",2020,1824.714,10066
"45107",2020,1824.68,10067
"45108",2020,1824.678,10068
"45109",2020,1824.65,10069
"45110",2020,1824.504,10070
"45111",2020,1824.498,10071
"45112",2020,1824.402,10072
"45113",2020,1824.324,10073
"45114",2020,1824.314,10074
"45115",2020,1824.278,10075
"45116",2020,1824.188,10076
"45117",2020,1824.148,10077
"45118",2020,1824.122,10078
"45119",2020,1824.086,10079
"45120",2020,1824.064,10080
"45121",2020,1824.03,10081
"45122",2020,1824.014,10082
"45123",2020,1824.01,10083
"45124",2020,1823.916,10084
"45125",2020,1823.868,10085
"45126",2020,1823.77,10086
"45127",2020,1823.666,10087
"45128",2020,1823.55,10088
"45129",2020,1823.534,10089
"45130",2020,1823.506,10090
"45131",2020,1823.466,10091
"45132",2020,1823.418,10092
"45133",2020,1823.408,10093
"45134",2020,1823.392,10094
"45135",2020,1823.388,10095
"45136",2020,1823.386,10096
"45137",2020,1823.366,10097
"45138",2020,1823.286,10098
"45139",2020,1823.28,10099
"45140",2020,1823.264,10100
"45141",2020,1823.24,10101
"45142",2020,1823.228,10102
"45143",2020,1823.178,10103
"45144",2020,1823.156,10104
"45145",2020,1823.124,10105
"45146",2020,1823.098,10106
"45147",2020,1823.034,10107
"45148",2020,1822.838,10108
"45149",2020,1822.804,10109
"45150",2020,1822.758,10110
"45151",2020,1822.754,10111
"45152",2020,1822.712,10112
"45153",2020,1822.704,10113
"45154",2020,1822.678,10114
"45155",2020,1822.582,10115
"45156",2020,1822.544,10116
"45157",2020,1822.524,10117
"45158",2020,1822.488,10118
"45159",2020,1822.42,10119
"45160",2020,1822.416,10120
"45161",2020,1822.412,10121
"45162",2020,1822.344,10122
"45163",2020,1822.308,10123
"45164",2020,1822.256,10124
"45165",2020,1822.236,10125
"45166",2020,1822.094,10126
"45167",2020,1822.092,10127
"45168",2020,1822.054,10128
"45169",2020,1821.946,10129
"45170",2020,1821.938,10130
"45171",2020,1821.812,10131
"45172",2020,1821.808,10132
"45173",2020,1821.796,10133
"45174",2020,1821.784,10134
"45175",2020,1821.752,10135
"45176",2020,1821.648,10136
"45177",2020,1821.63,10137
"45178",2020,1821.596,10138
"45179",2020,1821.596,10139
"45180",2020,1821.568,10140
"45181",2020,1821.462,10141
"45182",2020,1821.442,10142
"45183",2020,1821.37,10143
"45184",2020,1821.348,10144
"45185",2020,1821.328,10145
"45186",2020,1821.288,10146
"45187",2020,1821.16,10147
"45188",2020,1821.158,10148
"45189",2020,1821.12,10149
"45190",2020,1821.066,10150
"45191",2020,1821.042,10151
"45192",2020,1821.04,10152
"45193",2020,1821.02,10153
"45194",2020,1821.008,10154
"45195",2020,1820.938,10155
"45196",2020,1820.92,10156
"45197",2020,1820.882,10157
"45198",2020,1820.872,10158
"45199",2020,1820.828,10159
"45200",2020,1820.662,10160
"45201",2020,1820.64,10161
"45202",2020,1820.634,10162
"45203",2020,1820.622,10163
"45204",2020,1820.57,10164
"45205",2020,1820.552,10165
"45206",2020,1820.504,10166
"45207",2020,1820.382,10167
"45208",2020,1820.31,10168
"45209",2020,1820.304,10169
"45210",2020,1820.296,10170
"45211",2020,1820.194,10171
"45212",2020,1820.114,10172
"45213",2020,1820.108,10173
"45214",2020,1820.09,10174
"45215",2020,1820.076,10175
"45216",2020,1820.026,10176
"45217",2020,1819.954,10177
"45218",2020,1819.9,10178
"45219",2020,1819.876,10179
"45220",2020,1819.852,10180
"45221",2020,1819.82,10181
"45222",2020,1819.81,10182
"45223",2020,1819.8,10183
"45224",2020,1819.734,10184
"45225",2020,1819.706,10185
"45226",2020,1819.662,10186
"45227",2020,1819.646,10187
"45228",2020,1819.562,10188
"45229",2020,1819.542,10189
"45230",2020,1819.424,10190
"45231",2020,1819.406,10191
"45232",2020,1819.366,10192
"45233",2020,1819.254,10193
"45234",2020,1819.228,10194
"45235",2020,1819.212,10195
"45236",2020,1819.176,10196
"45237",2020,1819.172,10197
"45238",2020,1819.17,10198
"45239",2020,1819.166,10199
"45240",2020,1819.15,10200
"45241",2020,1819.054,10201
"45242",2020,1819.044,10202
"45243",2020,1819.026,10203
"45244",2020,1818.972,10204
"45245",2020,1818.948,10205
"45246",2020,1818.912,10206
"45247",2020,1818.87,10207
"45248",2020,1818.78,10208
"45249",2020,1818.706,10209
"45250",2020,1818.702,10210
"45251",2020,1818.686,10211
"45252",2020,1818.676,10212
"45253",2020,1818.608,10213
"45254",2020,1818.596,10214
"45255",2020,1818.596,10215
"45256",2020,1818.504,10216
"45257",2020,1818.466,10217
"45258",2020,1818.394,10218
"45259",2020,1818.378,10219
"45260",2020,1818.372,10220
"45261",2020,1818.368,10221
"45262",2020,1818.322,10222
"45263",2020,1818.294,10223
"45264",2020,1818.218,10224
"45265",2020,1818.202,10225
"45266",2020,1818.18,10226
"45267",2020,1818.032,10227
"45268",2020,1818.028,10228
"45269",2020,1818.012,10229
"45270",2020,1817.926,10230
"45271",2020,1817.916,10231
"45272",2020,1817.864,10232
"45273",2020,1817.832,10233
"45274",2020,1817.786,10234
"45275",2020,1817.622,10235
"45276",2020,1817.498,10236
"45277",2020,1817.416,10237
"45278",2020,1817.364,10238
"45279",2020,1817.296,10239
"45280",2020,1817.238,10240
"45281",2020,1817.138,10241
"45282",2020,1817.13,10242
"45283",2020,1817.118,10243
"45284",2020,1817.112,10244
"45285",2020,1816.824,10245
"45286",2020,1816.806,10246
"45287",2020,1816.766,10247
"45288",2020,1816.702,10248
"45289",2020,1816.696,10249
"45290",2020,1816.65,10250
"45291",2020,1816.648,10251
"45292",2020,1816.646,10252
"45293",2020,1816.644,10253
"45294",2020,1816.606,10254
"45295",2020,1816.586,10255
"45296",2020,1816.51,10256
"45297",2020,1816.374,10257
"45298",2020,1816.348,10258
"45299",2020,1816.232,10259
"45300",2020,1816.208,10260
"45301",2020,1816.194,10261
"45302",2020,1816.078,10262
"45303",2020,1815.962,10263
"45304",2020,1815.934,10264
"45305",2020,1815.918,10265
"45306",2020,1815.862,10266
"45307",2020,1815.84,10267
"45308",2020,1815.8,10268
"45309",2020,1815.746,10269
"45310",2020,1815.72,10270
"45311",2020,1815.622,10271
"45312",2020,1815.622,10272
"45313",2020,1815.532,10273
"45314",2020,1815.522,10274
"45315",2020,1815.486,10275
"45316",2020,1815.472,10276
"45317",2020,1815.44,10277
"45318",2020,1815.432,10278
"45319",2020,1815.286,10279
"45320",2020,1815.23,10280
"45321",2020,1815.138,10281
"45322",2020,1815.136,10282
"45323",2020,1815.064,10283
"45324",2020,1815.062,10284
"45325",2020,1815.014,10285
"45326",2020,1814.958,10286
"45327",2020,1814.892,10287
"45328",2020,1814.868,10288
"45329",2020,1814.854,10289
"45330",2020,1814.712,10290
"45331",2020,1814.676,10291
"45332",2020,1814.548,10292
